model,params_b,type,arch,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,ARC,HellaSwag,MMLU,TruthfulQA,Winogrande,GSM8K
databricks/dbrx-base,0.0,❓ other,Unknown,8.214723926380369,32.60853758169935,10.0,10.22222222222222,9.333333333333334,27.77777777777777,66.04095563139933,88.99621589324835,74.69631070654663,55.06968114125934,78.05840568271508,68.53677028051554
databricks/dbrx-instruct,131.597,"💬 chat models (RLHF, DPO, IFT, ...)",DbrxForCausalLM,54.15796752616392,35.96381960359357,6.873111782477341,12.192393736017896,12.19921875,29.807550236406616,67.83276450511946,88.84684325831508,73.71692500000478,67.01581542845837,82.08366219415943,67.32373009855952
databricks/dolly-v2-7b,7.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,20.098560707810837,5.449892512817211,1.4350453172205435,2.460850111856823,2.779427083333333,1.6603871158392434,44.53924914675768,69.63752240589524,25.183937022975865,34.88307215327646,60.063141278610885,1.1372251705837757
deepseek-ai/deepseek-llm-67b-chat,67.0,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,55.87153197959192,33.22524192534525,9.290030211480364,8.83668903803132,23.93307291666666,32.70722517730496,67.74744027303754,86.81537542322246,72.41916167903139,55.85391071400314,84.21468034727704,63.68460955269143
deepseek-ai/deepseek-llm-7b-chat,7.0,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,41.70822307034224,11.258949371501748,2.0392749244712998,2.1252796420581683,19.21302083333333,12.594193262411348,55.80204778156996,79.3766182035451,51.74656618684998,47.98435880034662,74.82241515390686,46.55041698256255
deepseek-ai/deepseek-moe-16b-base,16.376,🟢 pretrained,DeepseekForCausalLM,24.49744455821664,8.355555779389382,2.416918429003021,0.5592841163310973,3.355989583333334,5.612810283687943,53.24232081911264,79.77494523003385,46.306113561052754,36.079303352335614,73.71744277821625,17.28582259287339
facebook/opt-30b,30.0,🟢 pretrained,OPTForCausalLM,24.52991396162183,3.4984293851759607,1.0574018126888218,2.572706935123044,4.185416666666667,1.8173758865248215,43.25938566552901,74.06891057558256,26.658730035291097,35.16382628474761,70.63930544593529,2.1986353297952994
google/gemma-1.1-7b-it,8.538,"💬 chat models (RLHF, DPO, IFT, ...)",GemmaForCausalLM,50.391073462856326,15.93420938501317,4.909365558912387,5.8165548098434,11.510937500000002,17.5993646572104,60.068259385665534,76.14021111332404,60.91642429212937,50.74425172130677,69.6921862667719,42.98711144806672
google/gemma-2b,2.506,🟢 pretrained,GemmaForCausalLM,20.375825033134305,8.246263426638125,3.0211480362537766,0.6711409395973182,7.555989583333336,4.061391843971631,48.4641638225256,71.64907388966341,41.67924928069864,33.12517623783405,66.77190213101815,17.36163760424564
google/gemma-2b-it,2.506,"💬 chat models (RLHF, DPO, IFT, ...)",GemmaForCausalLM,26.9029508371122,5.214303022163619,2.0392749244712998,3.803131991051453,3.0322916666666675,3.9228723404255295,43.9419795221843,62.69667396932882,37.64818682829159,45.82377104847176,60.93133385951065,5.458680818802123
google/gemma-7b,8.538,🟢 pretrained,GemmaForCausalLM,26.59321710838353,21.11609932329174,7.401812688821751,4.921700223713646,10.979947916666667,21.644134160756497,61.09215017064847,82.20474009161521,64.5598699571695,44.78696073933644,79.00552486187846,50.87187263078089
google/gemma-7b-it,8.538,"💬 chat models (RLHF, DPO, IFT, ...)",GemmaForCausalLM,38.68324933398937,11.940832085290182,2.9456193353474323,4.586129753914992,12.528385416666667,7.7183067375886525,51.4505119453925,71.95777733519219,53.5170310018511,47.291150235086526,67.95580110497238,29.18877937831691
google/recurrentgemma-2b-it,2.683,"💬 chat models (RLHF, DPO, IFT, ...)",RecurrentGemmaForCausalLM,29.493299999556733,7.978763840391559,1.9637462235649543,0.4474272930648763,3.624479166666668,4.467715721040189,30.97269624573379,56.26369249153556,40.86948703219191,42.805846917871385,64.16732438831886,10.083396512509475
gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,19.34168007553292,2.714297847387736,0.3021148036253776,1.342281879194629,12.985416666666667,1.6603871158392434,22.013651877133107,31.52758414658435,25.83371780486033,40.691164003766126,50.43409629044988,0.6823351023502654
gradientai/Llama-3-8B-Instruct-Gradient-1048k,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,44.55588948434598,21.01052898715872,5.362537764350453,3.691275167785232,13.518749999999995,21.56102245862884,54.436860068259385,76.76757618004382,61.917687321536896,49.26225080651649,72.29676400947119,44.35178165276725
ibm/merlinite-7b,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,24.98703440205322,29.97724776968684,2.416918429003021,6.263982102908276,13.877864583333334,22.9831560283688,63.651877133105806,84.51503684524995,64.90605869704184,50.14708864565086,79.71586424625099,41.09173616376042
internlm/internlm2-7b,0.0,❓ other,Unknown,22.803680981595093,40.27619825708061,8.571428571428571,11.555555555555555,14.333333333333329,10.0,58.02047781569966,81.23879705238001,65.24284758806714,48.72683928592292,83.82004735595896,63.00227445034117
lmsys/vicuna-13b-v1.3,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,33.43506340953115,7.48978931162921,1.4350453172205435,2.348993288590602,4.091145833333333,13.813164893617024,54.60750853242321,80.41226847241585,52.87767261667352,52.138218817076,74.82241515390686,10.765731614859742
lmsys/vicuna-7b-v1.5,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,23.515716077784724,15.15250931284372,1.3595166163141994,1.1185682326621946,11.42265625,12.741947399527188,53.24232081911264,77.3949412467636,51.0374490166073,50.338081562220594,72.13891081294396,8.188021228203183
meta-llama/Llama-2-13b-hf,13.016,🟢 pretrained,LlamaForCausalLM,24.82468738502728,17.222559825058127,1.5105740181268883,4.138702460850116,3.385416666666666,15.309175531914892,59.38566552901023,82.12507468631746,55.77103633323489,37.37526447394458,76.63772691397,22.82031842304776
meta-llama/Llama-2-70b-chat-hf,68.977,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,49.57922756065019,4.613767082590614,2.9456193353474323,1.9015659955257265,3.483333333333336,15.918661347517732,64.59044368600682,85.87930691097391,63.90701952816292,52.80473232260097,80.50513022888714,26.686884003032603
meta-llama/Llama-2-70b-hf,68.977,🟢 pretrained,LlamaForCausalLM,24.06780675274937,35.900061863721675,3.2477341389728096,7.046979865771815,9.777604166666668,30.1954048463357,67.32081911262799,87.33320055765785,69.83208921288625,44.92349372188736,83.74112075769534,54.05610310841546
meta-llama/Llama-2-7b-chat-hf,6.738,🟢 pretrained,LlamaForCausalLM,39.86478100329349,4.459171645959485,1.9637462235649543,0.4474272930648763,3.27734375,7.644429669030731,52.90102389078498,78.55008962358096,48.318825530104384,45.570370195101134,71.74427782162589,7.354056103108415
meta-llama/Llama-2-7b-hf,6.738,🟢 pretrained,LlamaForCausalLM,25.18938638368418,10.35141665784897,1.7371601208459215,2.2371364653243813,3.7578125,9.56523345153664,53.07167235494881,78.58992232622984,46.866075004498,38.75703155565465,74.03314917127072,14.480667172100077
meta-llama/Meta-Llama-3-70B,70.554,🟢 pretrained,LlamaForCausalLM,16.031906452656727,48.709812647505885,18.580060422960727,19.686800894854585,16.011197916666664,41.21232269503546,68.77133105802048,87.98048197570205,79.23293386179718,45.562368201500895,85.31965272296765,76.87642153146324
meta-llama/Meta-Llama-3-70B-Instruct,70.554,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,80.99077115387172,50.18513318440344,24.47129909365559,4.921700223713646,10.92057291666667,46.74386820330969,71.41638225255973,85.69010157339176,80.05922317995427,61.8101503499271,82.87292817679558,85.44351781652767
meta-llama/Meta-Llama-3-8B,8.03,🟢 pretrained,LlamaForCausalLM,14.550614591506092,24.50076379676797,4.531722054380665,7.38255033557047,6.242447916666666,24.553043735224584,60.23890784982935,82.23461461860188,66.70480406193239,42.92576615061722,78.45303867403315,45.185746777862015
meta-llama/Meta-Llama-3-8B-Instruct,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,74.08398604591373,28.24494957634361,8.685800604229607,1.230425055928408,1.602864583333335,29.604388297872337,60.75085324232082,78.55008962358096,67.0721995784583,51.64972283615512,74.5067087608524,68.68840030326004
microsoft/Orca-2-13b,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,31.27933882099496,27.308019499942574,3.1722054380664653,4.026845637583895,25.787760416666668,19.437056737588648,60.665529010238906,79.81477793268273,60.37069885710225,56.410817476843455,76.63772691397,17.968157695223656
microsoft/Orca-2-7b,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,21.83462102776189,22.429468402818458,1.9637462235649543,1.45413870246085,24.093489583333326,14.653516548463358,54.09556313993175,76.19000199163514,56.371153419443566,52.44663206388774,73.48066298342542,14.70811220621683
microsoft/Phi-3-medium-128k-instruct,13.96,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,60.400293443618494,48.46045127399018,19.18429003021148,11.521252796420578,11.351822916666665,41.24002659574468,66.46757679180887,84.85361481776539,76.67858514818946,54.51580337637627,74.4277821625888,81.04624715693708
microsoft/Phi-3-medium-4k-instruct,13.96,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,64.22713954529537,49.38061007422016,19.561933534743204,11.521252796420578,13.052083333333334,40.84293735224587,67.32081911262799,85.75980880302728,77.83091143434687,57.710066381815,72.69139700078927,79.37831690674754
microsoft/Phi-3-mini-128k-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,59.76331688807919,37.09976663224031,14.04833836858006,9.060402684563762,7.710937500000003,30.38009751773049,63.13993174061433,80.09360685122485,68.70399293043886,54.116385902471066,72.8492501973165,69.52236542835482
microsoft/Phi-3-mini-4k-instruct,3.821,"💬 chat models (RLHF, DPO, IFT, ...)",Phi3ForCausalLM,56.12884923115112,39.2693352377728,11.63141993957704,9.284116331096197,7.644270833333336,31.848404255319146,62.96928327645052,80.601473809998,69.08301379498349,59.87540792786356,72.37569060773481,74.52615617892343
microsoft/phi-1_5,1.418,🟢 pretrained,PhiForCausalLM,20.32839532440591,7.468938770070243,1.812688821752266,2.348993288590602,3.385416666666666,7.681368203309693,52.90102389078498,63.79207329217288,43.88646778419788,40.88993856119402,72.21783741120757,12.43366186504928
microsoft/phi-2,2.78,🟢 pretrained,PhiForCausalLM,27.3875539125077,28.038519293439304,2.9456193353474323,2.9082774049217,13.83697916666666,18.088800236406616,61.09215017064847,75.11451902011551,58.1123279817493,44.46839625467275,74.34885556432518,54.81425322213799
mistral-community/Mistral-7B-v0.2,7.242,🟢 pretrained,MistralForCausalLM,22.663976028050016,23.950865383029598,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944,60.665529010238906,83.01135232025493,63.689429588238426,41.79195868019222,78.37411207576953,34.950720242608035
mistral-community/Mixtral-8x22B-v0.1,0.0,❓ other,Unknown,31.665644171779142,12.647903050108935,15.428571428571429,10.666666666666668,1.666666666666666,28.888888888888893,70.4778156996587,88.72734515036845,77.81279692967885,51.08062819806165,84.5303867403315,74.14708112206216
mistralai/Mistral-7B-Instruct-v0.2,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,54.96227786717022,22.910601936713604,3.0211480362537766,3.467561521252797,7.608854166666667,19.0769060283688,63.13993174061433,84.88348934475204,60.778011275770005,68.25629969752946,77.1902131018153,40.0303260045489
mistralai/Mistral-7B-v0.1,7.242,🟢 pretrained,MistralForCausalLM,23.855481234236272,22.0182553990746,2.9456193353474323,5.592841163310966,10.675520833333335,22.36443557919621,59.98293515358362,83.31009759012149,64.16448378492244,42.15317106968115,78.37411207576953,37.8316906747536
mistralai/Mistral-7B-v0.3,7.248,🟢 pretrained,MistralForCausalLM,22.663976028050016,24.03725427191849,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944,60.49488054607508,82.99143596893049,63.46289361741425,41.79464876493265,78.45303867403315,34.495830174374525
mistralai/Mixtral-8x22B-Instruct-v0.1,140.621,"💬 chat models (RLHF, DPO, IFT, ...)",MixtralForCausalLM,71.83584001560305,44.11434558724835,18.731117824773413,16.442953020134222,13.489322916666664,38.70050236406619,72.6962457337884,89.07588129854611,77.77368323474285,68.14472163688716,85.1617995264404,82.03184230477635
mistralai/Mixtral-8x22B-v0.1,140.621,🟢 pretrained,MixtralForCausalLM,25.82636293922349,45.58840384342722,18.35347432024169,16.778523489932887,7.462239583333335,40.4366134751773,70.64846416382252,88.73730332603067,77.79499653225467,50.95160399804991,85.00394632991318,73.69219105382867
mistralai/Mixtral-8x7B-Instruct-v0.1,46.703,"💬 chat models (RLHF, DPO, IFT, ...)",MixtralForCausalLM,55.991436056330535,29.74239838096733,9.138972809667674,7.046979865771815,11.073697916666667,29.90913120567376,70.22184300341297,87.63194582752439,71.16228271617086,64.5771015224494,81.3733228097869,60.72782410917361
mistralai/Mixtral-8x7B-v0.1,46.703,🟢 pretrained,MixtralForCausalLM,24.152692633324023,30.294194918961484,10.196374622356496,8.501118568232664,12.58359375,31.663711583924343,66.04095563139933,86.48675562636924,71.81543655466032,46.78305602358693,81.9258089976322,57.4677786201668
mlabonne/Daredevil-8B-abliterated,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,44.2636648536993,19.865777111108127,9.441087613293051,5.369127516778524,9.17760416666667,30.010712174940902,68.60068259385666,84.3855805616411,68.98709897913041,57.87381461620317,77.90055248618785,73.1614859742229
mlabonne/OrpoLlama-3-8B,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,36.52752474545318,21.95410762879941,5.589123867069486,3.9149888143176734,4.008854166666668,18.947621158392437,59.129692832764505,82.41386178052181,65.76439370548329,52.39701912128801,78.29518547750592,45.94389689158454
mosaicml/mpt-7b,7.0,🟢 pretrained,MPTForCausalLM,21.51990053059216,6.550600790794161,1.5861027190332326,1.342281879194629,2.904947916666668,2.288342198581559,47.6962457337884,77.57418840868353,30.79532542538572,33.43672150348059,72.13891081294396,4.01819560272934
openai-community/gpt2,0.137,🟢 pretrained,GPT2LMHeadModel,17.925327021192658,2.674981367986987,0.2265861027190332,1.1185682326621946,15.348177083333336,1.7712027186761226,22.013651877133107,31.52758414658435,25.83371780486033,40.691164003766126,50.43409629044988,0.6823351023502654
openai-community/gpt2-large,0.812,🟢 pretrained,GPT2LMHeadModel,20.47822001179094,3.2537905449787403,1.2084592145015105,1.230425055928408,5.658072916666665,1.5772754137115832,25.7679180887372,45.618402708623776,26.067403063531568,38.71845203558661,55.406471981057614,0.8339651250947688
openchat/openchat-3.5-0106,7.242,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,59.66590867786363,24.03871121391158,7.628398791540786,7.718120805369126,11.746354166666668,25.458037825059098,66.04095563139933,82.93168691495718,65.03521927528267,51.89602568049448,81.76795580110497,68.15769522365429
openchat/openchat-3.5-1210,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,60.3678240402133,23.236296582166464,7.854984894259818,6.823266219239373,14.279687500000003,23.805038416075647,64.93174061433447,84.92332204740092,64.62163338646481,52.14604840999885,80.74191002367797,65.95905989385898
openchat/openchat-3.6-8b-20240522,8.03,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,53.43355629729119,33.23293691836929,9.969788519637463,9.060402684563762,8.181770833333333,24.765440307328607,62.45733788395904,80.8603863772157,66.55794977263308,48.42329290802349,78.76874506708761,71.79681576952237
openchat/openchat_3.5,7.0,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,59.31118321608887,21.58216684769999,7.250755287009064,6.487695749440718,11.258072916666668,23.92508865248227,63.82252559726962,84.80382393945429,64.97554013321405,46.39284717308729,80.74191002367797,26.611068991660343
openchat/openchat_v3.2,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,29.805582521044165,20.32300299720885,1.283987915407855,2.684563758389265,13.103125,15.79861111111111,59.47098976109216,82.60306711810397,56.82374600505175,44.50841867974621,76.08524072612471,13.419257012888552
openchat/openchat_v3.2_super,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,28.61906408329898,19.153539587477532,2.114803625377644,1.9015659955257265,9.916927083333333,15.83554964539007,59.81228668941979,82.50348536148178,55.89931756667269,42.29870970896516,75.92738752959748,13.495072024260804
refuelai/Llama-3-Refueled,8.03,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,46.19952836252256,41.72197100339103,6.646525679758309,6.599552572706939,14.642447916666669,23.278664302600472,54.60750853242321,79.03804023102967,64.73176939664393,41.76573601256108,80.11049723756905,61.48597422289613
stabilityai/StableBeluga2,68.977,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,37.87140343178322,41.26326112722379,4.380664652567976,8.83668903803132,18.65442708333333,25.845892434988176,71.07508532423208,86.36725751842262,68.79488672335343,59.44080174826092,82.9518547750592,35.860500379075056
stabilityai/stablelm-2-12b,12.143,🟢 pretrained,StableLmForCausalLM,15.69214129620518,22.685797482043984,4.305135951661631,3.803131991051453,14.485677083333334,23.02009456264776,58.44709897610921,84.32583150766779,62.03992737460232,42.15964374437199,77.90055248618785,56.02729340409402
stabilityai/stablelm-2-12b-chat,12.143,"💬 chat models (RLHF, DPO, IFT, ...)",StableLmForCausalLM,40.81647805600252,25.25369709081264,5.362537764350453,2.2371364653243813,7.728385416666669,19.27083333333333,64.84641638225256,85.95897231627167,61.05866061151978,62.01476275069401,78.53196527229677,57.84685367702805
teknium/CollectiveCognition-v1.1-Mistral-7B,7.0,🔶 fine-tuned on domain-specific datasets,MistralForCausalLM,27.9046263913084,23.47613361696592,3.096676737160121,4.921700223713646,5.732552083333332,20.40669326241135,62.116040955631405,84.1665006970723,62.34978587553916,57.62413893058237,75.37490134175216,35.860500379075056
teknium/OpenHermes-13B,13.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,26.680651781716957,18.21332824040884,1.2084592145015105,3.0201342281879207,8.532552083333334,15.438460401891252,59.81228668941979,82.24457279426409,56.34727779629169,46.01128217615408,75.45382794001578,11.599696739954512
teknium/OpenHermes-2.5-Mistral-7B,7.242,"💬 chat models (RLHF, DPO, IFT, ...)",MistralForCausalLM,55.71417173100706,27.770026367807574,5.060422960725076,4.4742729306487705,12.058072916666667,22.826167257683213,64.93174061433447,84.29595698068114,63.8216682847302,52.305641181006855,77.90055248618785,25.47384382107657
teknium/OpenHermes-7B,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,18.12513021006485,12.08139546207365,1.5861027190332326,2.572706935123044,12.681510416666669,10.368646572104018,56.14334470989761,78.32105158334993,48.617757574363246,44.995354312872166,74.5067087608524,5.003790750568612
tiiuae/falcon-11B,11.103,🟢 pretrained,FalconForCausalLM,32.613243970442866,21.937999462890275,2.794561933534743,2.796420581655479,7.530729166666667,15.438460401891252,59.72696245733788,82.91177056363274,58.3670122238434,52.557798313979255,78.29518547750592,53.82865807429871
tiiuae/falcon-40b,40.0,🟢 pretrained,FalconForCausalLM,24.96453853553017,16.583304730312175,1.812688821752266,3.1319910514541416,5.193229166666668,16.722074468085104,61.86006825938567,85.2818163712408,56.8938511726681,41.64662004404868,81.29439621152328,21.455648218347235
togethercomputer/GPT-JT-6B-v1,6.0,🔶 fine-tuned on domain-specific datasets,GPTJForCausalLM,20.61064641817045,7.318523965141613,1.0574018126888218,1.45413870246085,3.873697916666666,6.951832151300234,40.870307167235495,67.14797849034056,47.19018110516562,37.06994644681215,65.27229676400947,1.2130401819560273
togethercomputer/Llama-2-7B-32K-Instruct,7.0,🔶 fine-tuned on domain-specific datasets,LlamaForCausalLM,21.300039450879225,8.563469919446954,1.5861027190332326,0.2237136465324418,9.199218750000002,8.678708628841607,51.10921501706485,78.5102569209321,46.105045377255685,44.85615503174554,73.8752959747435,5.686125852918878
togethercomputer/RedPajama-INCITE-7B-Base,7.0,🟢 pretrained,GPTNeoXForCausalLM,20.822971936683555,5.087242272916432,1.5861027190332326,0.6711409395973182,3.0166666666666657,2.186761229314421,46.2457337883959,71.62915753833897,27.68214018695477,33.03475420460559,67.32438831886346,3.032600454890068
togethercomputer/RedPajama-INCITE-7B-Chat,7.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,15.57977278066641,4.502173664381199,0.6797583081570997,0.3355704697986553,1.86171875,1.3464095744680846,42.06484641638225,70.82254530969927,26.942822650634863,36.09497800541693,59.82636148382005,0.4548900682335102
togethercomputer/RedPajama-INCITE-7B-Instruct,7.0,🔶 fine-tuned on domain-specific datasets,GPTNeoXForCausalLM,20.55069437980115,7.9054164937041635,2.114803625377644,0.1118568232662209,5.03046875,3.027112884160755,44.11262798634812,72.01752638916551,37.61836019303777,33.95728404754168,64.95659037095501,1.592115238817286
upstage/SOLAR-10.7B-Instruct-v1.0,10.732,"💬 chat models (RLHF, DPO, IFT, ...)",LlamaForCausalLM,47.36609972650345,31.87240188800212,5.664652567975831,7.829977628635347,6.942187500000002,23.758865248226947,71.07508532423208,88.159729137622,66.21064893071143,71.42943510205136,83.58326756116811,64.74601971190296
upstage/SOLAR-10.7B-v1.0,10.732,🟢 pretrained,LlamaForCausalLM,24.21264467169333,29.78935808901913,2.643504531722054,4.138702460850116,13.67786458333333,26.667774822695037,61.94539249146758,84.60466042620992,65.47877433224612,45.03940613910581,83.66219415943172,55.49658832448825
